estimator,importance,label
EUR_AUD_high,0.020798803047000547,SOYBN_USD_open
EUR_AUD_high,0.035966188781458186,TWIX_USD_low
EUR_AUD_high,0.05528037919248163,UK100_GBP_open
EUR_AUD_high,0.06205246171884937,USB02Y_USD_close
EUR_AUD_high,0.04427738641606993,USB05Y_USD_close
EUR_AUD_high,0.058413320481122355,USB10Y_USD_close
EUR_AUD_high,0.06804095435654745,USD_CNH_vol
EUR_AUD_high,0.06470046186404943,USD_HKD_high
EUR_AUD_high,0.03153004397609038,USD_HUF_close
EUR_AUD_high,0.037963499171382864,USD_PLN_close
EUR_AUD_high,0.04617746288931812,USD_SEK_high
EUR_AUD_high,0.08538707866318873,WTICO_USD_high
EUR_AUD_high,0.05706119585556735,XAG_SGD_close
EUR_AUD_high,0.053981866034519044,XAG_USD_close
EUR_AUD_high,0.03423029415171186,XAU_JPY_low
EUR_AUD_high,0.046229940626290045,XCU_USD_ma30
EUR_AUD_high,0.036100955550864455,XPD_USD_high
EUR_AUD_high,0.028355104299407685,ZAR_JPY_close
EUR_AUD_high,0.08011151705250086,weekday
EUR_AUD_low,0.016965686932962853,AU200_AUD_open
EUR_AUD_low,0.0025562906230334193,AUD_CAD_close
EUR_AUD_low,0.0009039853030117229,AUD_CAD_high
EUR_AUD_low,0.006529158548801206,AUD_CHF_low
EUR_AUD_low,0.002189886297855992,AUD_CHF_ma30
EUR_AUD_low,0.0017801700014388189,AUD_HKD_low
EUR_AUD_low,0.0013710752173210494,AUD_JPY_close
EUR_AUD_low,0.0025397760182386264,AUD_JPY_high
EUR_AUD_low,0.0024068086058832705,AUD_JPY_low
EUR_AUD_low,0.001619793809368275,AUD_NZD_close
EUR_AUD_low,0.0012162140046712011,AUD_NZD_high
EUR_AUD_low,0.008041980137932114,AUD_NZD_low
EUR_AUD_low,0.005516616220120341,AUD_NZD_ma30
EUR_AUD_low,0.0025529217236908153,AUD_SGD_high
EUR_AUD_low,0.0013905978048569523,AUD_USD_high
EUR_AUD_low,0.001818325006752275,AUD_USD_low
EUR_AUD_low,0.010673877222870942,BCO_USD_close
EUR_AUD_low,0.002169683968531899,BCO_USD_high
EUR_AUD_low,0.025092779556871392,BCO_USD_low
EUR_AUD_low,0.0069896445056656376,BCO_USD_ma30
EUR_AUD_low,0.008295365012600087,BCO_USD_open
EUR_AUD_low,0.009585593797964975,CAD_CHF_low
EUR_AUD_low,0.011524700079462491,CAD_CHF_ma30
EUR_AUD_low,0.0037932922205072828,CAD_HKD_close
EUR_AUD_low,0.003349777609400917,CAD_HKD_high
EUR_AUD_low,0.0009999319008784369,CAD_JPY_close
EUR_AUD_low,0.006250908823858481,CAD_JPY_high
EUR_AUD_low,0.0016622693001409061,CAD_SGD_close
EUR_AUD_low,0.004358206380857155,CAD_SGD_high
EUR_AUD_low,0.005683946576027665,CAD_SGD_low
EUR_AUD_low,0.0018733111137407832,CAD_SGD_vol
EUR_AUD_low,0.009013084876642097,CHF_HKD_high
EUR_AUD_low,0.0026272214963682927,CHF_HKD_low
EUR_AUD_low,0.0014781275967834517,CHF_HKD_open
EUR_AUD_low,0.0009186779061565176,CHF_JPY_close
EUR_AUD_low,0.00628331970074214,CHF_JPY_high
EUR_AUD_low,0.0025526362151140347,CHF_JPY_low
EUR_AUD_low,0.007620704636792652,CHF_ZAR_high
EUR_AUD_low,0.0011994310261798091,CHF_ZAR_ma30
EUR_AUD_low,0.005811758303025272,CHF_ZAR_vol
EUR_AUD_low,0.0019923916188417934,CN50_USD_ma30
EUR_AUD_low,0.0006500923045678064,CORN_USD_close
EUR_AUD_low,0.005396315369580407,CORN_USD_ma30
EUR_AUD_low,0.0010842080009751953,CORN_USD_open
EUR_AUD_low,0.015685504520661198,DE10YB_EUR_close
EUR_AUD_low,0.006590411423530895,DE10YB_EUR_high
EUR_AUD_low,0.004033155586512294,DE10YB_EUR_low
EUR_AUD_low,0.0037110207849764265,DE10YB_EUR_ma30
EUR_AUD_low,0.0019389810040593147,DE10YB_EUR_vol
EUR_AUD_low,0.0011571389986784197,DE30_EUR_ma30
EUR_AUD_low,0.002126538602169603,EU50_EUR_close
EUR_AUD_low,0.001163369495770894,EU50_EUR_high
EUR_AUD_low,0.0009518609949736856,EU50_EUR_low
EUR_AUD_low,0.007049570296658203,EU50_EUR_ma30
EUR_AUD_low,0.0014795612878515385,EUR_AUD_high
EUR_AUD_low,0.0033531639928696677,EUR_AUD_low
EUR_AUD_low,0.005395352927735075,EUR_CAD_low
EUR_AUD_low,0.0031871273240540177,EUR_CHF_low
EUR_AUD_low,0.014182940300088376,EUR_CZK_low
EUR_AUD_low,0.0016406185095547698,EUR_CZK_vol
EUR_AUD_low,0.004072126605024096,EUR_GBP_high
EUR_AUD_low,0.0019729231134988368,EUR_GBP_low
EUR_AUD_low,0.0017179424030473456,EUR_GBP_ma30
EUR_AUD_low,0.004865485185291618,EUR_GBP_vol
EUR_AUD_low,0.0013763150200247765,EUR_HKD_vol
EUR_AUD_low,0.002062642997771036,EUR_HUF_close
EUR_AUD_low,0.0010443782011861913,EUR_HUF_vol
EUR_AUD_low,0.004261356305505615,EUR_NOK_low
EUR_AUD_low,0.0020456888232729398,EUR_PLN_low
EUR_AUD_low,0.004781001996889245,EUR_PLN_open
EUR_AUD_low,0.004773036096594296,EUR_SEK_close
EUR_AUD_low,0.0012014673848170787,EUR_SEK_high
EUR_AUD_low,0.004783271513588261,EUR_SEK_vol
EUR_AUD_low,0.005601429504167754,EUR_SGD_close
EUR_AUD_low,0.010198000949458219,EUR_SGD_low
EUR_AUD_low,0.003113852806563955,EUR_SGD_vol
EUR_AUD_low,0.0028450775134842843,EUR_ZAR_close
EUR_AUD_low,0.0033712963122525252,EUR_ZAR_high
EUR_AUD_low,0.004279042957932688,EUR_ZAR_vol
EUR_AUD_low,0.005076794019259978,GBP_CHF_low
EUR_AUD_low,0.00667287761461921,GBP_CHF_open
EUR_AUD_low,0.0007906999089755118,GBP_HKD_vol
EUR_AUD_low,0.0012216665127198212,GBP_JPY_close
EUR_AUD_low,0.00461427569098305,GBP_JPY_low
EUR_AUD_low,0.0022487841051770374,GBP_NZD_low
EUR_AUD_low,0.0037216544660623185,GBP_PLN_low
EUR_AUD_low,0.003189702103554737,GBP_PLN_ma30
EUR_AUD_low,0.0006676223056274466,GBP_PLN_open
EUR_AUD_low,0.0012517954965005629,GBP_SGD_high
EUR_AUD_low,0.003573789588699583,GBP_SGD_open
EUR_AUD_low,0.0016760064900154248,GBP_SGD_vol
EUR_AUD_low,0.0005054047942394391,GBP_USD_low
EUR_AUD_low,0.0006390384878613986,GBP_ZAR_low
EUR_AUD_low,0.0008063045970629901,GBP_ZAR_ma30
EUR_AUD_low,0.002323883010831196,GBP_ZAR_vol
EUR_AUD_low,0.0006154775983304717,GBP_sentiment_Low Impact Expected
EUR_AUD_low,0.0028529435003292747,IN50_USD_low
EUR_AUD_low,0.002044378205027897,IN50_USD_vol
EUR_AUD_low,0.001519600824394729,JP225_USD_high
EUR_AUD_low,0.0019753290034714155,NAS100_USD_open
EUR_AUD_low,0.0033595177810639143,NATGAS_USD_open
EUR_AUD_low,0.0009088906881515868,NL25_EUR_high
EUR_AUD_low,0.01618338454863988,NL25_EUR_ma30
EUR_AUD_low,0.002032675613008905,NL25_EUR_vol
EUR_AUD_low,0.037974356702761725,NZD_CAD_high
EUR_AUD_low,0.008083473017904907,NZD_CAD_ma30
EUR_AUD_low,0.0016170579110621475,NZD_CHF_high
EUR_AUD_low,0.0005297555981087498,NZD_HKD_close
EUR_AUD_low,0.0015473669991479255,NZD_JPY_low
EUR_AUD_low,0.00253655829874333,NZD_JPY_ma30
EUR_AUD_low,0.0015409680854645558,NZD_SGD_high
EUR_AUD_low,0.0011441326059866697,NZD_USD_close
EUR_AUD_low,0.0009198038023896515,SG30_SGD_close
EUR_AUD_low,0.0027191980407224037,SG30_SGD_open
EUR_AUD_low,0.003019527757714968,SG30_SGD_vol
EUR_AUD_low,0.0019295210076961666,SGD_CHF_high
EUR_AUD_low,0.0033694384183036163,SGD_CHF_low
EUR_AUD_low,0.006402207203791477,SGD_CHF_ma30
EUR_AUD_low,0.00531799289456103,SGD_CHF_open
EUR_AUD_low,0.0014699744860990904,SGD_HKD_close
EUR_AUD_low,0.0010570628946879879,SGD_HKD_high
EUR_AUD_low,0.002181914715038147,SGD_JPY_high
EUR_AUD_low,0.003525973799696658,SGD_JPY_low
EUR_AUD_low,0.007648460923519451,SGD_JPY_ma30
EUR_AUD_low,0.010085558657010552,SOYBN_USD_close
EUR_AUD_low,0.0006048291907063685,SOYBN_USD_vol
EUR_AUD_low,0.0005440890017780475,SPX500_USD_low
EUR_AUD_low,0.00048591100494377315,SPX500_USD_open
EUR_AUD_low,0.0009736071078805253,SUGAR_USD_close
EUR_AUD_low,0.0018222135695395991,TRY_JPY_close
EUR_AUD_low,0.002299225569004193,TRY_JPY_high
EUR_AUD_low,0.007864624451030977,TRY_JPY_ma30
EUR_AUD_low,0.005190785122977104,TRY_JPY_vol
EUR_AUD_low,0.004189745974144898,TWIX_USD_ma30
EUR_AUD_low,0.0018020510105998255,TWIX_USD_open
EUR_AUD_low,0.008913214405765757,UK100_GBP_ma30
EUR_AUD_low,0.003670389407488983,UK10YB_GBP_low
EUR_AUD_low,0.0024981012029456906,UK10YB_GBP_vol
EUR_AUD_low,0.0014860819064779207,US2000_USD_open
EUR_AUD_low,0.0031680633037467487,US30_USD_high
EUR_AUD_low,0.0028068719984730706,USB02Y_USD_close
EUR_AUD_low,0.008843549061566591,USB05Y_USD_high
EUR_AUD_low,0.0022625465353485197,USB05Y_USD_low
EUR_AUD_low,0.003473822827800177,USB10Y_USD_close
EUR_AUD_low,0.0021984472150506917,USB10Y_USD_low
EUR_AUD_low,0.013117053575115278,USB30Y_USD_high
EUR_AUD_low,0.0016240366967394948,USB30Y_USD_low
EUR_AUD_low,0.005950882950855885,USB30Y_USD_ma30
EUR_AUD_low,0.0018201584025518969,USDLowImpactExpected_next2
EUR_AUD_low,0.005324229707184713,USD_CAD_close
EUR_AUD_low,0.008419284094998147,USD_CAD_high
EUR_AUD_low,0.00309356097568525,USD_CAD_low
EUR_AUD_low,0.002231647325970698,USD_CAD_ma30
EUR_AUD_low,0.0013035180818405934,USD_CAD_open
EUR_AUD_low,0.007987356388184708,USD_CHF_low
EUR_AUD_low,0.003005173901328817,USD_CHF_open
EUR_AUD_low,0.001574928501213435,USD_CNH_close
EUR_AUD_low,0.01082648948795395,USD_CNH_vol
EUR_AUD_low,0.000680681987432763,USD_DKK_open
EUR_AUD_low,0.0018895322937169112,USD_DKK_vol
EUR_AUD_low,0.004758918512379751,USD_HKD_close
EUR_AUD_low,0.0014923551134415902,USD_HKD_low
EUR_AUD_low,0.0010384894121671095,USD_HKD_vol
EUR_AUD_low,0.0048669936004444025,USD_INR_low
EUR_AUD_low,0.0008936622907640412,USD_INR_ma30
EUR_AUD_low,0.0008694025018485263,USD_JPY_close
EUR_AUD_low,0.0011417140922276303,USD_MXN_close
EUR_AUD_low,0.0012687789858318865,USD_MXN_low
EUR_AUD_low,0.0027740839941543527,USD_NOK_ma30
EUR_AUD_low,0.0014753639843547717,USD_NOK_open
EUR_AUD_low,0.0011888493900187314,USD_SAR_ma30
EUR_AUD_low,0.0026157148895435967,USD_SEK_close
EUR_AUD_low,0.0104949466403923,USD_SEK_high
EUR_AUD_low,0.000747496000258252,USD_SEK_open
EUR_AUD_low,0.0013565135159296915,USD_SGD_close
EUR_AUD_low,0.003042691867449321,USD_SGD_low
EUR_AUD_low,0.0025482869968982413,USD_TRY_low
EUR_AUD_low,0.0033850651379907504,USD_TRY_vol
EUR_AUD_low,0.001833568217989523,USD_ZAR_close
EUR_AUD_low,0.0007248648907989264,USD_ZAR_low
EUR_AUD_low,0.001074994397640694,WHEAT_USD_close
EUR_AUD_low,0.007594176517159212,WHEAT_USD_high
EUR_AUD_low,0.0022406694770324975,WHEAT_USD_low
EUR_AUD_low,0.004928093898342922,WTICO_USD_close
EUR_AUD_low,0.0024417370950686745,WTICO_USD_high
EUR_AUD_low,0.031301394759793766,WTICO_USD_low
EUR_AUD_low,0.009142073620751034,WTICO_USD_ma30
EUR_AUD_low,0.015332565926655661,WTICO_USD_open
EUR_AUD_low,0.002972911373944953,XAG_AUD_close
EUR_AUD_low,0.004962738952599466,XAG_AUD_high
EUR_AUD_low,0.005347465114027727,XAG_CAD_close
EUR_AUD_low,0.026606653031194583,XAG_CAD_high
EUR_AUD_low,0.016235731985943858,XAG_EUR_close
EUR_AUD_low,0.005155228995135985,XAG_GBP_high
EUR_AUD_low,0.013789926284516696,XAG_HKD_high
EUR_AUD_low,0.008105366687232163,XAG_JPY_close
EUR_AUD_low,0.0031637173451599665,XAG_JPY_low
EUR_AUD_low,0.0016978442799882032,XAG_NZD_low
EUR_AUD_low,0.0072229286161018535,XAG_SGD_close
EUR_AUD_low,0.00243177758238744,XAG_SGD_vol
EUR_AUD_low,0.009962072195776273,XAG_USD_open
EUR_AUD_low,0.0017275203135795891,XAU_AUD_high
EUR_AUD_low,0.002291499105922412,XAU_AUD_low
EUR_AUD_low,0.001526947489765007,XAU_AUD_vol
EUR_AUD_low,0.004743996090837754,XAU_CAD_high
EUR_AUD_low,0.0017852526943897828,XAU_CAD_low
EUR_AUD_low,0.004572513003950007,XAU_CAD_open
EUR_AUD_low,0.0017327790264971554,XAU_CHF_close
EUR_AUD_low,0.0051270300027681515,XAU_CHF_low
EUR_AUD_low,0.0028119373091612943,XAU_CHF_open
EUR_AUD_low,0.0016914170046220534,XAU_EUR_open
EUR_AUD_low,0.002036142992437817,XAU_GBP_open
EUR_AUD_low,0.0009196601022267714,XAU_GBP_vol
EUR_AUD_low,0.0026869791981880553,XAU_HKD_low
EUR_AUD_low,0.0017612255178391933,XAU_HKD_open
EUR_AUD_low,0.0025654933051555417,XAU_JPY_low
EUR_AUD_low,0.0023862182060838677,XAU_JPY_open
EUR_AUD_low,0.002395678988250438,XAU_NZD_close
EUR_AUD_low,0.002299797983141616,XAU_NZD_high
EUR_AUD_low,0.005005189967050683,XAU_NZD_low
EUR_AUD_low,0.0022892970955581404,XAU_SGD_low
EUR_AUD_low,0.006148155633127317,XAU_SGD_open
EUR_AUD_low,0.004175229114480317,XAU_USD_low
EUR_AUD_low,0.001411668985383585,XAU_USD_open
EUR_AUD_low,0.0028265300061320886,XAU_XAG_close
EUR_AUD_low,0.013200072600739077,XAU_XAG_low
EUR_AUD_low,0.0041775796889851335,XCU_USD_close
EUR_AUD_low,0.004401891404995695,XCU_USD_high
EUR_AUD_low,0.0022515189921250567,XCU_USD_ma30
EUR_AUD_low,0.0012435309909051284,XCU_USD_open
EUR_AUD_low,0.008188806423277128,XPD_USD_close
EUR_AUD_low,0.0007873299982747994,XPD_USD_low
EUR_AUD_low,0.0007021250057732686,ZAR_JPY_high
EUR_AUD_low,0.0009009473069454543,ZAR_JPY_ma30
EUR_CAD_close,4211.45742636919,AUD_CHF_close
EUR_CAD_close,3236.546415925026,CAD_CHF_ma30
EUR_CAD_close,3007.691911995411,EUR_CAD_close
EUR_CAD_close,2941.326074898243,EUR_CAD_high
EUR_CAD_close,4381.004730343819,GBP_CAD_high
EUR_CAD_close,3938.918409720063,SG30_SGD_vol
EUR_CAD_close,3352.6594707667828,SGD_CHF_low
EUR_CAD_close,4128.12073302269,SPX500_USD_low
EUR_CAD_close,3485.9218994379044,TRY_JPY_close
EUR_CAD_close,3355.1251218914986,USD_CZK_vol
EUR_CAD_close,2159.096840649843,WHEAT_USD_high
EUR_CAD_close,3982.085924267769,WTICO_USD_open
EUR_CAD_close,3920.054928973317,XAU_CAD_low
EUR_CAD_high,0.0015766300057293847,AU200_AUD_close
EUR_CAD_high,0.0008629429939901456,AU200_AUD_low
EUR_CAD_high,0.0038642573199467734,AU200_AUD_vol
EUR_CAD_high,0.002357855897571426,AUD_CAD_high
EUR_CAD_high,0.0012006430042674765,AUD_CAD_low
EUR_CAD_high,0.00442492601723643,AUD_CAD_open
EUR_CAD_high,0.000285564994555898,AUD_CAD_vol
EUR_CAD_high,0.001303408993408084,AUD_CHF_close
EUR_CAD_high,0.0013591545794042759,AUD_CHF_high
EUR_CAD_high,0.0006344599969452247,AUD_CHF_ma30
EUR_CAD_high,0.001221764090587385,AUD_CHF_open
EUR_CAD_high,0.001297918424825184,AUD_HKD_close
EUR_CAD_high,0.0019650889807962812,AUD_HKD_high
EUR_CAD_high,0.0004919020066154189,AUD_HKD_low
EUR_CAD_high,0.0010000929833040573,AUD_JPY_vol
EUR_CAD_high,0.0039191982068587095,AUD_NZD_high
EUR_CAD_high,0.0010852620107471012,AUD_NZD_vol
EUR_CAD_high,0.001578027986397501,AUD_USD_close
EUR_CAD_high,0.001343038005870767,AUD_USD_high
EUR_CAD_high,0.0006205396057339385,AUD_USD_low
EUR_CAD_high,0.003940871043596417,BCO_USD_high
EUR_CAD_high,0.0014548480103258044,BCO_USD_low
EUR_CAD_high,0.0011145950120408088,BCO_USD_open
EUR_CAD_high,0.0007762593086226843,CAD_CHF_close
EUR_CAD_high,0.0006408080080291256,CAD_CHF_high
EUR_CAD_high,0.00023055579367792234,CAD_CHF_low
EUR_CAD_high,0.009852401999523863,CAD_CHF_vol
EUR_CAD_high,0.009353780929814093,CAD_HKD_vol
EUR_CAD_high,0.0002285467999172397,CAD_JPY_close
EUR_CAD_high,0.0005947500030742958,CAD_SGD_high
EUR_CAD_high,0.010182920181250665,CHF_HKD_vol
EUR_CAD_high,0.006263135794142727,CHF_JPY_ma30
EUR_CAD_high,0.006298468986642547,CHF_ZAR_high
EUR_CAD_high,0.005234157775703352,CHF_ZAR_low
EUR_CAD_high,0.0021290104123181663,CHF_ZAR_open
EUR_CAD_high,0.0018024020027951337,CN50_USD_close
EUR_CAD_high,0.0013604277119156905,CN50_USD_high
EUR_CAD_high,0.0025220070019713603,CN50_USD_open
EUR_CAD_high,0.0,CNY_sentiment_Low Impact Expected_next2
EUR_CAD_high,0.0007955829933052883,DE10YB_EUR_close
EUR_CAD_high,0.0017021720996126533,DE10YB_EUR_ma30
EUR_CAD_high,0.001285310005187057,DE10YB_EUR_vol
EUR_CAD_high,0.001030348998028785,DE30_EUR_close
EUR_CAD_high,0.0034706062942859717,DE30_EUR_high
EUR_CAD_high,0.0032484862313140184,DE30_EUR_low
EUR_CAD_high,0.0028731360362144187,DE30_EUR_vol
EUR_CAD_high,0.001530303998151794,EU50_EUR_low
EUR_CAD_high,0.0010557789937593043,EU50_EUR_ma30
EUR_CAD_high,0.0012848960250266828,EU50_EUR_vol
EUR_CAD_high,0.001979320790269412,EUR_AUD_close
EUR_CAD_high,0.0005200589948799461,EUR_CAD_close
EUR_CAD_high,0.0006349269824568182,EUR_CAD_high
EUR_CAD_high,0.00030456800595857203,EUR_CAD_low
EUR_CAD_high,0.0007045831080176868,EUR_CHF_close
EUR_CAD_high,0.023516492423368618,EUR_CHF_low
EUR_CAD_high,0.013246693983091973,EUR_CHF_vol
EUR_CAD_high,0.0010926590039161965,EUR_CZK_close
EUR_CAD_high,0.004229227561154403,EUR_CZK_high
EUR_CAD_high,0.002256493105960544,EUR_CZK_low
EUR_CAD_high,0.010205578728346154,EUR_DKK_close
EUR_CAD_high,0.004474410001421347,EUR_DKK_high
EUR_CAD_high,0.0011235139027121477,EUR_DKK_vol
EUR_CAD_high,0.001488866088038776,EUR_GBP_open
EUR_CAD_high,0.002803622977808118,EUR_HKD_high
EUR_CAD_high,0.002010142954532057,EUR_HKD_open
EUR_CAD_high,0.0017083150305552408,EUR_HKD_vol
EUR_CAD_high,0.0021640228151227348,EUR_HUF_vol
EUR_CAD_high,0.0005369399950723164,EUR_JPY_close
EUR_CAD_high,0.004227809724397957,EUR_NOK_low
EUR_CAD_high,0.0007159695887821727,EUR_NOK_vol
EUR_CAD_high,0.0016081669818959199,EUR_SEK_close
EUR_CAD_high,0.000834486483654473,EUR_SEK_vol
EUR_CAD_high,0.002156453614588827,EUR_SGD_close
EUR_CAD_high,0.005708541764761321,EUR_TRY_close
EUR_CAD_high,0.0009916759954649024,EUR_TRY_high
EUR_CAD_high,0.001614834000065457,EUR_TRY_low
EUR_CAD_high,0.001765363987942692,EUR_TRY_vol
EUR_CAD_high,0.0015211439895210788,EUR_USD_high
EUR_CAD_high,0.004776784109708387,EUR_USD_vol
EUR_CAD_high,0.00207112698990386,EUR_ZAR_high
EUR_CAD_high,0.0022849342931294814,FR40_EUR_low
EUR_CAD_high,0.002097459633660037,FR40_EUR_ma30
EUR_CAD_high,0.001831233013945166,FR40_EUR_vol
EUR_CAD_high,0.0,GBPMediumImpactExpected_next
EUR_CAD_high,0.0018010459825745784,GBP_AUD_close
EUR_CAD_high,0.006087729336286429,GBP_AUD_vol
EUR_CAD_high,0.004439096002897713,GBP_CAD_high
EUR_CAD_high,0.009240296989446506,GBP_CAD_vol
EUR_CAD_high,0.001931378326844424,GBP_CHF_vol
EUR_CAD_high,0.0011522309941938147,GBP_HKD_ma30
EUR_CAD_high,0.0023681036254856735,GBP_HKD_open
EUR_CAD_high,0.0028522278007585555,GBP_HKD_vol
EUR_CAD_high,0.0013425763027044013,GBP_JPY_ma30
EUR_CAD_high,0.0041627620230428874,GBP_NZD_vol
EUR_CAD_high,0.004228252000757493,GBP_USD_vol
EUR_CAD_high,0.0005811630035168491,GBP_ZAR_high
EUR_CAD_high,0.0006667199922958389,HK33_HKD_low
EUR_CAD_high,0.001622913005121518,HK33_HKD_ma30
EUR_CAD_high,0.0012895560139440931,HKD_JPY_open
EUR_CAD_high,0.0012533069893834181,HKD_JPY_vol
EUR_CAD_high,0.006091997020121198,IN50_USD_close
EUR_CAD_high,0.0024330474916496314,JP225_USD_ma30
EUR_CAD_high,0.0019515964959282428,NATGAS_USD_open
EUR_CAD_high,0.0021374193820520304,NL25_EUR_high
EUR_CAD_high,0.0008166850020643324,NL25_EUR_low
EUR_CAD_high,0.00224060496839229,NL25_EUR_ma30
EUR_CAD_high,0.004996842282707803,NL25_EUR_vol
EUR_CAD_high,0.0007838978126528673,NZD_CAD_high
EUR_CAD_high,0.006715478368278127,NZD_CHF_high
EUR_CAD_high,0.0021313539691618644,NZD_CHF_ma30
EUR_CAD_high,0.013795772611047141,NZD_HKD_vol
EUR_CAD_high,0.00263291820010636,NZD_SGD_high
EUR_CAD_high,0.00107282999670133,NZD_SGD_low
EUR_CAD_high,0.0024402607668889686,NZD_SGD_vol
EUR_CAD_high,0.0008375380057259463,SGD_CHF_close
EUR_CAD_high,0.0003291770044597797,SGD_HKD_low
EUR_CAD_high,0.0017675490016699769,SGD_JPY_close
EUR_CAD_high,0.005635035049635917,SGD_JPY_ma30
EUR_CAD_high,0.002416506889858283,SGD_JPY_vol
EUR_CAD_high,0.0003070479942834936,SOYBN_USD_high
EUR_CAD_high,0.0012373861973173916,SPX500_USD_close
EUR_CAD_high,0.0031480319739785045,SPX500_USD_low
EUR_CAD_high,0.0007159300002967939,SPX500_USD_vol
EUR_CAD_high,0.009695280015876051,SUGAR_USD_open
EUR_CAD_high,0.0033391340184607543,TRY_JPY_close
EUR_CAD_high,0.004659820653614588,TRY_JPY_high
EUR_CAD_high,0.0018439819978084415,TRY_JPY_low
EUR_CAD_high,0.00015471799997612834,UK100_GBP_high
EUR_CAD_high,0.0007500545980292372,UK100_GBP_ma30
EUR_CAD_high,0.0015048109999042936,UK100_GBP_vol
EUR_CAD_high,0.0013090619904687628,UK10YB_GBP_close
EUR_CAD_high,0.0007360037125181407,UK10YB_GBP_vol
EUR_CAD_high,0.002143345496733673,US2000_USD_vol
EUR_CAD_high,0.00035608700272860005,US30_USD_close
EUR_CAD_high,0.00247851297899615,USB02Y_USD_ma30
EUR_CAD_high,0.00126970699056983,USB02Y_USD_open
EUR_CAD_high,0.005508264061063528,USB05Y_USD_ma30
EUR_CAD_high,0.006540579997817986,USB05Y_USD_open
EUR_CAD_high,0.006935726007213816,USB10Y_USD_ma30
EUR_CAD_high,0.002610321855172515,USB10Y_USD_vol
EUR_CAD_high,0.0008589809949626215,USD_CAD_low
EUR_CAD_high,0.004198684044240508,USD_CAD_vol
EUR_CAD_high,0.0013774770050076768,USD_CHF_close
EUR_CAD_high,0.0006856629916001111,USD_CHF_high
EUR_CAD_high,0.0048903333736234345,USD_CHF_vol
EUR_CAD_high,0.001304163299209904,USD_CNH_ma30
EUR_CAD_high,0.0040484455894329585,USD_CNH_vol
EUR_CAD_high,0.0005794739845441654,USD_CZK_low
EUR_CAD_high,0.001819009004975669,USD_CZK_ma30
EUR_CAD_high,0.0070513999671675265,USD_CZK_vol
EUR_CAD_high,0.000579059895244427,USD_DKK_high
EUR_CAD_high,0.0011624890030361712,USD_DKK_low
EUR_CAD_high,0.00402009098615963,USD_DKK_vol
EUR_CAD_high,0.0018754510092549026,USD_HKD_close
EUR_CAD_high,0.0014039630186744034,USD_HKD_high
EUR_CAD_high,0.0005429524026112631,USD_HKD_low
EUR_CAD_high,0.0018008300103247166,USD_HKD_vol
EUR_CAD_high,0.0,USD_HUF_high
EUR_CAD_high,0.0005498370010172948,USD_HUF_low
EUR_CAD_high,0.0010594429913908243,USD_HUF_open
EUR_CAD_high,0.0003075580025324598,USD_INR_low
EUR_CAD_high,0.005336799018550664,USD_INR_ma30
EUR_CAD_high,0.0018557457951828837,USD_INR_vol
EUR_CAD_high,0.0032895190379349515,USD_MXN_close
EUR_CAD_high,0.0020859689902863465,USD_MXN_low
EUR_CAD_high,0.0013681159762199968,USD_MXN_vol
EUR_CAD_high,0.0054092410573503,USD_NOK_low
EUR_CAD_high,0.001958645472768694,USD_PLN_close
EUR_CAD_high,0.00173380699561676,USD_PLN_vol
EUR_CAD_high,0.00029035699844826013,USD_SEK_high
EUR_CAD_high,0.0009570030160830356,USD_SEK_low
EUR_CAD_high,0.0013176200009183958,USD_SEK_vol
EUR_CAD_high,0.001174971999716945,USD_THB_vol
EUR_CAD_high,0.016167825990123674,USD_TRY_close
EUR_CAD_high,0.0006865339892101474,USD_ZAR_close
EUR_CAD_high,0.0,WHEAT_USD_high
EUR_CAD_high,0.0012362468041828834,WHEAT_USD_low
EUR_CAD_high,0.00014586999895982444,WTICO_USD_close
EUR_CAD_high,0.0023287380317924544,WTICO_USD_high
EUR_CAD_high,0.003960219990403857,WTICO_USD_low
EUR_CAD_high,0.004213868007354904,XAG_AUD_close
EUR_CAD_high,0.0006824169977335259,XAG_AUD_high
EUR_CAD_high,0.00032703900069464,XAG_AUD_vol
EUR_CAD_high,0.001628491998417303,XAG_CAD_close
EUR_CAD_high,0.004453994602954481,XAG_CAD_vol
EUR_CAD_high,0.000799588997324463,XAG_EUR_low
EUR_CAD_high,0.002027389025897719,XAG_EUR_ma30
EUR_CAD_high,0.0009532106996630318,XAG_GBP_high
EUR_CAD_high,0.014829318984993733,XAG_GBP_ma30
EUR_CAD_high,0.0007125509946490638,XAG_GBP_open
EUR_CAD_high,0.0,XAG_HKD_high
EUR_CAD_high,0.0003894949913956225,XAG_HKD_ma30
EUR_CAD_high,0.022502615618577693,XAG_HKD_vol
EUR_CAD_high,0.0005552459915634245,XAG_NZD_high
EUR_CAD_high,0.0018563336852821521,XAG_NZD_ma30
EUR_CAD_high,0.004503385032876395,XAG_SGD_ma30
EUR_CAD_high,0.0007879398981458507,XAG_USD_ma30
EUR_CAD_high,0.00015912500384729356,XAU_AUD_high
EUR_CAD_high,0.0010866307056858204,XAU_AUD_vol
EUR_CAD_high,0.0,XAU_CAD_low
EUR_CAD_high,0.0022797720157541335,XAU_CAD_ma30
EUR_CAD_high,0.00043260100937914103,XAU_CAD_open
EUR_CAD_high,0.00014705599460285157,XAU_CHF_high
EUR_CAD_high,0.0008121841965476051,XAU_CHF_open
